1.489091799019348628e+03,0.000000000000000000e+00,5.956748881565986267e+02
0.000000000000000000e+00,1.487108427693342037e+03,3.415239596454769071e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
